"knot_id" "number_of_crossings" "is_alternating" "signature" "s-value" "norm"
"7274" "KhPolQ_K13n_2511!" 13 0 2 -2 24.8797106092495
"7275" "KhPolQ_K13n_2512" 13 0 -2 2 42.6731765867037
"7276" "KhPolQ_K13n_2512!" 13 0 2 -2 42.6731765867037
"7277" "KhPolQ_K13n_2513" 13 0 2 -2 15.1986841535707
"7278" "KhPolQ_K13n_2513!" 13 0 -2 2 15.1986841535707
"7279" "KhPolQ_K13n_2514" 13 0 -6 6 75.8617163001207
"7280" "KhPolQ_K13n_2514!" 13 0 6 -6 75.8617163001207
"7281" "KhPolQ_K13n_2515" 13 0 0 0 47.9061582680139
"7282" "KhPolQ_K13n_2515!" 13 0 0 0 47.9061582680139
"7283" "KhPolQ_K13n_2516" 13 0 -2 2 60.4069532421558
"7284" "KhPolQ_K13n_2516!" 13 0 2 -2 60.4069532421558
"7285" "KhPolQ_K13n_2517" 13 0 -2 2 66.1286624694618
"7286" "KhPolQ_K13n_2517!" 13 0 2 -2 66.1286624694618
"7287" "KhPolQ_K13n_2518" 13 0 -4 4 68.5346627627218
"7288" "KhPolQ_K13n_2518!" 13 0 4 -4 68.5346627627218
"7289" "KhPolQ_K13n_2519" 13 0 2 -2 50.6853035898967
"7290" "KhPolQ_K13n_2519!" 13 0 -2 2 50.6853035898967
"7291" "KhPolQ_K13n_2520" 13 0 0 0 58.4551109827019
"7292" "KhPolQ_K13n_2520!" 13 0 0 0 58.4551109827019
"7293" "KhPolQ_K13n_2521" 13 0 0 0 43.3243580448689
"7294" "KhPolQ_K13n_2521!" 13 0 0 0 43.3243580448689
"7295" "KhPolQ_K13n_2522" 13 0 0 0 5.19615242270663
"7296" "KhPolQ_K13n_2522!" 13 0 0 0 5.19615242270663
"7297" "KhPolQ_K13n_2523" 13 0 2 -2 48.6518242206806
"7298" "KhPolQ_K13n_2523!" 13 0 -2 2 48.6518242206806
"7299" "KhPolQ_K13n_2524" 13 0 -2 2 39.4841740447993
"7300" "KhPolQ_K13n_2524!" 13 0 2 -2 39.4841740447993
"7301" "KhPolQ_K13n_2525" 13 0 -2 2 44.1701256507156
"7302" "KhPolQ_K13n_2525!" 13 0 2 -2 44.1701256507156
"7303" "KhPolQ_K13n_2526" 13 0 -4 2 9.1104335791443
"7304" "KhPolQ_K13n_2526!" 13 0 4 -2 9.1104335791443
"7305" "KhPolQ_K13n_2527" 13 0 0 0 3.87298334620742
"7306" "KhPolQ_K13n_2527!" 13 0 0 0 3.87298334620742
"7307" "KhPolQ_K13n_2528" 13 0 0 0 4.79583152331272
"7308" "KhPolQ_K13n_2528!" 13 0 0 0 4.79583152331272
"7309" "KhPolQ_K13n_2529" 13 0 2 -2 38.1444622455213
"7310" "KhPolQ_K13n_2529!" 13 0 -2 2 38.1444622455213
"7311" "KhPolQ_K13n_2530" 13 0 -2 2 42.5323406362735
"7312" "KhPolQ_K13n_2530!" 13 0 2 -2 42.5323406362735
"7313" "KhPolQ_K13n_2531" 13 0 2 -2 41.0731055558257
"7314" "KhPolQ_K13n_2531!" 13 0 -2 2 41.0731055558257
"7315" "KhPolQ_K13n_2532" 13 0 -4 2 19.7737199332852
"7316" "KhPolQ_K13n_2532!" 13 0 4 -2 19.7737199332852
"7317" "KhPolQ_K13n_2533" 13 0 -2 0 11.1803398874989
"7318" "KhPolQ_K13n_2533!" 13 0 2 0 11.1803398874989
"7319" "KhPolQ_K13n_2534" 13 0 2 -2 70.7036066972541
"7320" "KhPolQ_K13n_2534!" 13 0 -2 2 70.7036066972541
"7321" "KhPolQ_K13n_2535" 13 0 2 -2 30.6757233003559
"7322" "KhPolQ_K13n_2535!" 13 0 -2 2 30.6757233003559
"7323" "KhPolQ_K13n_2536" 13 0 2 -2 68.2129020054124
"7324" "KhPolQ_K13n_2536!" 13 0 -2 2 68.2129020054124
"7325" "KhPolQ_K13n_2537" 13 0 2 -2 16.4012194668567
"7326" "KhPolQ_K13n_2537!" 13 0 -2 2 16.4012194668567
"7327" "KhPolQ_K13n_2538" 13 0 -2 0 10.9087121146357
"7328" "KhPolQ_K13n_2538!" 13 0 2 0 10.9087121146357
"7329" "KhPolQ_K13n_2539" 13 0 -2 2 15.8429795177549
"7330" "KhPolQ_K13n_2539!" 13 0 2 -2 15.8429795177549
"7331" "KhPolQ_K13n_2540" 13 0 4 -4 49.1019347887637
"7332" "KhPolQ_K13n_2540!" 13 0 -4 4 49.1019347887637
"7333" "KhPolQ_K13n_2541" 13 0 0 0 38.1968585095686
"7334" "KhPolQ_K13n_2541!" 13 0 0 0 38.1968585095686
"7335" "KhPolQ_K13n_2542" 13 0 2 -2 30.4795013082563
"7336" "KhPolQ_K13n_2542!" 13 0 -2 2 30.4795013082563
"7337" "KhPolQ_K13n_2543" 13 0 0 0 62.0886463051015
"7338" "KhPolQ_K13n_2543!" 13 0 0 0 62.0886463051015
"7339" "KhPolQ_K13n_2544" 13 0 -4 4 65.6277380381192
"7340" "KhPolQ_K13n_2544!" 13 0 4 -4 65.6277380381192
"7341" "KhPolQ_K13n_2545" 13 0 -4 4 15.9687194226713
"7342" "KhPolQ_K13n_2545!" 13 0 4 -4 15.9687194226713
"7343" "KhPolQ_K13n_2546" 13 0 0 0 25.475478405714
"7344" "KhPolQ_K13n_2546!" 13 0 0 0 25.475478405714
"7345" "KhPolQ_K13n_2547" 13 0 0 0 34.8855270850248
"7346" "KhPolQ_K13n_2547!" 13 0 0 0 34.8855270850248
"7347" "KhPolQ_K13n_2548" 13 0 0 0 44.034077712608
"7348" "KhPolQ_K13n_2548!" 13 0 0 0 44.034077712608
"7349" "KhPolQ_K13n_2549" 13 0 -2 2 29.4788059459674
"7350" "KhPolQ_K13n_2549!" 13 0 2 -2 29.4788059459674
"7351" "KhPolQ_K13n_2550" 13 0 -4 4 15.9687194226713
"7352" "KhPolQ_K13n_2550!" 13 0 4 -4 15.9687194226713
"7353" "KhPolQ_K13n_2551" 13 0 0 0 65.7343137181792
"7354" "KhPolQ_K13n_2551!" 13 0 0 0 65.7343137181792
"7355" "KhPolQ_K13n_2552" 13 0 0 0 78.4920378127616
"7356" "KhPolQ_K13n_2552!" 13 0 0 0 78.4920378127616
"7357" "KhPolQ_K13n_2553" 13 0 -2 2 26.4007575648882
"7358" "KhPolQ_K13n_2553!" 13 0 2 -2 26.4007575648882
"7359" "KhPolQ_K13n_2554" 13 0 -2 2 49.749371855331
"7360" "KhPolQ_K13n_2554!" 13 0 2 -2 49.749371855331
"7361" "KhPolQ_K13n_2555" 13 0 -4 4 72.6291952316698
"7362" "KhPolQ_K13n_2555!" 13 0 4 -4 72.6291952316698
"7363" "KhPolQ_K13n_2556" 13 0 -2 2 12.0415945787923
"7364" "KhPolQ_K13n_2556!" 13 0 2 -2 12.0415945787923
"7365" "KhPolQ_K13n_2557" 13 0 -4 2 15.3948043183407
"7366" "KhPolQ_K13n_2557!" 13 0 4 -2 15.3948043183407
"7367" "KhPolQ_K13n_2558" 13 0 -2 2 29.9165506033032
"7368" "KhPolQ_K13n_2558!" 13 0 2 -2 29.9165506033032
"7369" "KhPolQ_K13n_2559" 13 0 -2 0 16.2788205960997
"7370" "KhPolQ_K13n_2559!" 13 0 2 0 16.2788205960997
"7371" "KhPolQ_K13n_2560" 13 0 -4 4 20.4205778566621
"7372" "KhPolQ_K13n_2560!" 13 0 4 -4 20.4205778566621
"7373" "KhPolQ_K13n_2561" 13 0 -4 6 5.91607978309962
"7374" "KhPolQ_K13n_2561!" 13 0 4 -6 5.91607978309962
"7375" "KhPolQ_K13n_2562" 13 0 -2 2 63.3955834423818
"7376" "KhPolQ_K13n_2562!" 13 0 2 -2 63.3955834423818
"7377" "KhPolQ_K13n_2563" 13 0 -4 4 19.723082923316
"7378" "KhPolQ_K13n_2563!" 13 0 4 -4 19.723082923316
"7379" "KhPolQ_K13n_2564" 13 0 0 0 54.5802161959808
"7380" "KhPolQ_K13n_2564!" 13 0 0 0 54.5802161959808
"7381" "KhPolQ_K13n_2565" 13 0 -6 4 4.12310562561766
"7382" "KhPolQ_K13n_2565!" 13 0 6 -4 4.12310562561766
"7383" "KhPolQ_K13n_2566" 13 0 -4 2 4.58257569495584
"7384" "KhPolQ_K13n_2566!" 13 0 4 -2 4.58257569495584
"7385" "KhPolQ_K13n_2567" 13 0 2 -2 45.4642716866772
"7386" "KhPolQ_K13n_2567!" 13 0 -2 2 45.4642716866772
"7387" "KhPolQ_K13n_2568" 13 0 2 -2 14.3874945699382
"7388" "KhPolQ_K13n_2568!" 13 0 -2 2 14.3874945699382
"7389" "KhPolQ_K13n_2569" 13 0 2 -4 11.4455231422596
"7390" "KhPolQ_K13n_2569!" 13 0 -2 4 11.4455231422596
"7391" "KhPolQ_K13n_2570" 13 0 -2 2 9.74679434480896
"7392" "KhPolQ_K13n_2570!" 13 0 2 -2 9.74679434480896
"7393" "KhPolQ_K13n_2571" 13 0 -2 2 16.7032930884901
"7394" "KhPolQ_K13n_2571!" 13 0 2 -2 16.7032930884901
"7395" "KhPolQ_K13n_2572" 13 0 2 -2 41.2916456441252
"7396" "KhPolQ_K13n_2572!" 13 0 -2 2 41.2916456441252
"7397" "KhPolQ_K13n_2573" 13 0 -2 2 46.8294778958724
"7398" "KhPolQ_K13n_2573!" 13 0 2 -2 46.8294778958724
"7399" "KhPolQ_K13n_2574" 13 0 2 -2 47
"7400" "KhPolQ_K13n_2574!" 13 0 -2 2 47
"7401" "KhPolQ_K13n_2575" 13 0 2 -2 44.1248229458204
"7402" "KhPolQ_K13n_2575!" 13 0 -2 2 44.1248229458204
"7403" "KhPolQ_K13n_2576" 13 0 -4 4 47.9061582680139
"7404" "KhPolQ_K13n_2576!" 13 0 4 -4 47.9061582680139
"7405" "KhPolQ_K13n_2577" 13 0 0 0 11.8743420870379
"7406" "KhPolQ_K13n_2577!" 13 0 0 0 11.8743420870379
"7407" "KhPolQ_K13n_2578" 13 0 -6 6 31.1929479209644
"7408" "KhPolQ_K13n_2578!" 13 0 6 -6 31.1929479209644
"7409" "KhPolQ_K13n_2579" 13 0 2 -2 65.0153827951509
"7410" "KhPolQ_K13n_2579!" 13 0 -2 2 65.0153827951509
"7411" "KhPolQ_K13n_2580" 13 0 4 -4 15.2643375224737
"7412" "KhPolQ_K13n_2580!" 13 0 -4 4 15.2643375224737
"7413" "KhPolQ_K13n_2581" 13 0 6 -6 20.8566536146142
"7414" "KhPolQ_K13n_2581!" 13 0 -6 6 20.8566536146142
"7415" "KhPolQ_K13n_2582" 13 0 2 -2 47
"7416" "KhPolQ_K13n_2582!" 13 0 -2 2 47
"7417" "KhPolQ_K13n_2583" 13 0 2 -2 21.6101827849743
"7418" "KhPolQ_K13n_2583!" 13 0 -2 2 21.6101827849743
"7419" "KhPolQ_K13n_2584" 13 0 4 -4 40.8044115262063
"7420" "KhPolQ_K13n_2584!" 13 0 -4 4 40.8044115262063
"7421" "KhPolQ_K13n_2585" 13 0 0 0 15.3948043183407
"7422" "KhPolQ_K13n_2585!" 13 0 0 0 15.3948043183407
"7423" "KhPolQ_K13n_2586" 13 0 -4 4 33.0605505096331
"7424" "KhPolQ_K13n_2586!" 13 0 4 -4 33.0605505096331
"7425" "KhPolQ_K13n_2587" 13 0 -4 4 9.9498743710662
"7426" "KhPolQ_K13n_2587!" 13 0 4 -4 9.9498743710662
"7427" "KhPolQ_K13n_2588" 13 0 -2 2 19.5192212959431
"7428" "KhPolQ_K13n_2588!" 13 0 2 -2 19.5192212959431
"7429" "KhPolQ_K13n_2589" 13 0 -2 2 75.0799573787839
"7430" "KhPolQ_K13n_2589!" 13 0 2 -2 75.0799573787839
"7431" "KhPolQ_K13n_2590" 13 0 0 0 34.3656805548792
"7432" "KhPolQ_K13n_2590!" 13 0 0 0 34.3656805548792
"7433" "KhPolQ_K13n_2591" 13 0 2 -2 55.3082272360993
"7434" "KhPolQ_K13n_2591!" 13 0 -2 2 55.3082272360993
"7435" "KhPolQ_K13n_2592" 13 0 -2 2 14.9331845230681
"7436" "KhPolQ_K13n_2592!" 13 0 2 -2 14.9331845230681
"7437" "KhPolQ_K13n_2593" 13 0 -2 2 60.9836043539573
"7438" "KhPolQ_K13n_2593!" 13 0 2 -2 60.9836043539573
"7439" "KhPolQ_K13n_2594" 13 0 0 0 34.1027858099599
"7440" "KhPolQ_K13n_2594!" 13 0 0 0 34.1027858099599
"7441" "KhPolQ_K13n_2595" 13 0 -4 4 54.6717477313466
"7442" "KhPolQ_K13n_2595!" 13 0 4 -4 54.6717477313466
"7443" "KhPolQ_K13n_2596" 13 0 2 -2 44.9110231457712
"7444" "KhPolQ_K13n_2596!" 13 0 -2 2 44.9110231457712
"7445" "KhPolQ_K13n_2597" 13 0 -2 2 61.4410286372225
"7446" "KhPolQ_K13n_2597!" 13 0 2 -2 61.4410286372225
"7447" "KhPolQ_K13n_2598" 13 0 -2 2 51.2152321092075
"7448" "KhPolQ_K13n_2598!" 13 0 2 -2 51.2152321092075
"7449" "KhPolQ_K13n_2599" 13 0 -2 0 11.5325625946708
"7450" "KhPolQ_K13n_2599!" 13 0 2 0 11.5325625946708
"7451" "KhPolQ_K13n_2600" 13 0 -2 2 18.7349939951952
"7452" "KhPolQ_K13n_2600!" 13 0 2 -2 18.7349939951952
"7453" "KhPolQ_K13n_2601" 13 0 -6 6 23.9791576165636
"7454" "KhPolQ_K13n_2601!" 13 0 6 -6 23.9791576165636
"7455" "KhPolQ_K13n_2602" 13 0 0 0 56.4180822077461
"7456" "KhPolQ_K13n_2602!" 13 0 0 0 56.4180822077461
"7457" "KhPolQ_K13n_2603" 13 0 0 0 71.7007670809734
"7458" "KhPolQ_K13n_2603!" 13 0 0 0 71.7007670809734
"7459" "KhPolQ_K13n_2604" 13 0 -4 4 62.6976873576689
"7460" "KhPolQ_K13n_2604!" 13 0 4 -4 62.6976873576689
"7461" "KhPolQ_K13n_2605" 13 0 -4 4 15.4596248337403
"7462" "KhPolQ_K13n_2605!" 13 0 4 -4 15.4596248337403
"7463" "KhPolQ_K13n_2606" 13 0 -4 4 50.8822169328342
"7464" "KhPolQ_K13n_2606!" 13 0 4 -4 50.8822169328342
"7465" "KhPolQ_K13n_2607" 13 0 -4 4 53.6376733276155
"7466" "KhPolQ_K13n_2607!" 13 0 4 -4 53.6376733276155
"7467" "KhPolQ_K13n_2608" 13 0 -4 6 22.8254244210267
"7468" "KhPolQ_K13n_2608!" 13 0 4 -6 22.8254244210267
"7469" "KhPolQ_K13n_2609" 13 0 -4 4 69.6491205974634
"7470" "KhPolQ_K13n_2609!" 13 0 4 -4 69.6491205974634
"7471" "KhPolQ_K13n_2610" 13 0 0 0 72.642962494656
"7472" "KhPolQ_K13n_2610!" 13 0 0 0 72.642962494656
"7473" "KhPolQ_K13n_2611" 13 0 2 -2 17.3493515728975
"7474" "KhPolQ_K13n_2611!" 13 0 -2 2 17.3493515728975
"7475" "KhPolQ_K13n_2612" 13 0 -2 2 33.8378486313773
"7476" "KhPolQ_K13n_2612!" 13 0 2 -2 33.8378486313773
"7477" "KhPolQ_K13n_2613" 13 0 2 -2 10.4403065089106
"7478" "KhPolQ_K13n_2613!" 13 0 -2 2 10.4403065089106
"7479" "KhPolQ_K13n_2614" 13 0 0 0 44.8887513749269
"7480" "KhPolQ_K13n_2614!" 13 0 0 0 44.8887513749269
"7481" "KhPolQ_K13n_2615" 13 0 -2 2 63.5059052372297
"7482" "KhPolQ_K13n_2615!" 13 0 2 -2 63.5059052372297
"7483" "KhPolQ_K13n_2616" 13 0 2 -2 27.7668867538296
"7484" "KhPolQ_K13n_2616!" 13 0 -2 2 27.7668867538296
"7485" "KhPolQ_K13n_2617" 13 0 2 -2 52.7162214123888
"7486" "KhPolQ_K13n_2617!" 13 0 -2 2 52.7162214123888
"7487" "KhPolQ_K13n_2618" 13 0 0 -2 13.4536240470737
"7488" "KhPolQ_K13n_2618!" 13 0 0 2 13.4536240470737
"7489" "KhPolQ_K13n_2619" 13 0 2 -2 30.2158898594763
"7490" "KhPolQ_K13n_2619!" 13 0 -2 2 30.2158898594763
"7491" "KhPolQ_K13n_2620" 13 0 -2 2 63.8827050147378
"7492" "KhPolQ_K13n_2620!" 13 0 2 -2 63.8827050147378
"7493" "KhPolQ_K13n_2621" 13 0 -4 2 13
"7494" "KhPolQ_K13n_2621!" 13 0 4 -2 13
"7495" "KhPolQ_K13n_2622" 13 0 0 -2 4.35889894354067
"7496" "KhPolQ_K13n_2622!" 13 0 0 2 4.35889894354067
"7497" "KhPolQ_K13n_2623" 13 0 0 0 53.2071423776921
"7498" "KhPolQ_K13n_2623!" 13 0 0 0 53.2071423776921
"7499" "KhPolQ_K13n_2624" 13 0 0 0 59.1185250154298
"7500" "KhPolQ_K13n_2624!" 13 0 0 0 59.1185250154298
"7501" "KhPolQ_K13n_2625" 13 0 -2 0 19.157244060668
"7502" "KhPolQ_K13n_2625!" 13 0 2 0 19.157244060668
"7503" "KhPolQ_K13n_2626" 13 0 -2 2 28.6879765755621
"7504" "KhPolQ_K13n_2626!" 13 0 2 -2 28.6879765755621
"7505" "KhPolQ_K13n_2627" 13 0 -4 4 30.1164406927512
"7506" "KhPolQ_K13n_2627!" 13 0 4 -4 30.1164406927512
"7507" "KhPolQ_K13n_2628" 13 0 4 -4 21.6101827849743
"7508" "KhPolQ_K13n_2628!" 13 0 -4 4 21.6101827849743
"7509" "KhPolQ_K13n_2629" 13 0 -2 2 51.31276644267
"7510" "KhPolQ_K13n_2629!" 13 0 2 -2 51.31276644267
"7511" "KhPolQ_K13n_2630" 13 0 2 -2 31.4801524773944
"7512" "KhPolQ_K13n_2630!" 13 0 -2 2 31.4801524773944
"7513" "KhPolQ_K13n_2631" 13 0 -2 2 69.3902010373223
"7514" "KhPolQ_K13n_2631!" 13 0 2 -2 69.3902010373223
"7515" "KhPolQ_K13n_2632" 13 0 -2 0 23.259406699226
"7516" "KhPolQ_K13n_2632!" 13 0 2 0 23.259406699226
"7517" "KhPolQ_K13n_2633" 13 0 0 0 21.7025344142107
"7518" "KhPolQ_K13n_2633!" 13 0 0 0 21.7025344142107
"7519" "KhPolQ_K13n_2634" 13 0 0 0 72.82170006255
"7520" "KhPolQ_K13n_2634!" 13 0 0 0 72.82170006255
"7521" "KhPolQ_K13n_2635" 13 0 0 -2 26.9629375254255
"7522" "KhPolQ_K13n_2635!" 13 0 0 2 26.9629375254255
"7523" "KhPolQ_K13n_2636" 13 0 2 -2 54.0462764674866
"7524" "KhPolQ_K13n_2636!" 13 0 -2 2 54.0462764674866
"7525" "KhPolQ_K13n_2637" 13 0 0 0 13.8924439894498
"7526" "KhPolQ_K13n_2637!" 13 0 0 0 13.8924439894498
"7527" "KhPolQ_K13n_2638" 13 0 -2 0 10.9087121146357
"7528" "KhPolQ_K13n_2638!" 13 0 2 0 10.9087121146357
"7529" "KhPolQ_K13n_2639" 13 0 0 0 20.952326839757
"7530" "KhPolQ_K13n_2639!" 13 0 0 0 20.952326839757
"7531" "KhPolQ_K13n_2640" 13 0 -2 0 16.2172747402269
"7532" "KhPolQ_K13n_2640!" 13 0 2 0 16.2172747402269
"7533" "KhPolQ_K13n_2641" 13 0 0 0 40.8289113251872
"7534" "KhPolQ_K13n_2641!" 13 0 0 0 40.8289113251872
"7535" "KhPolQ_K13n_2642" 13 0 0 0 45.8366665454634
"7536" "KhPolQ_K13n_2642!" 13 0 0 0 45.8366665454634
"7537" "KhPolQ_K13n_2643" 13 0 0 0 36.3455636907725
"7538" "KhPolQ_K13n_2643!" 13 0 0 0 36.3455636907725
"7539" "KhPolQ_K13n_2644" 13 0 -4 4 57.2101389615512
"7540" "KhPolQ_K13n_2644!" 13 0 4 -4 57.2101389615512
"7541" "KhPolQ_K13n_2645" 13 0 2 -2 21.8403296678416
"7542" "KhPolQ_K13n_2645!" 13 0 -2 2 21.8403296678416
"7543" "KhPolQ_K13n_2646" 13 0 2 -2 63.1585306985525
"7544" "KhPolQ_K13n_2646!" 13 0 -2 2 63.1585306985525
"7545" "KhPolQ_K13n_2647" 13 0 -2 2 54.7265931700485
"7546" "KhPolQ_K13n_2647!" 13 0 2 -2 54.7265931700485
"7547" "KhPolQ_K13n_2648" 13 0 2 -2 13.5277492584687
"7548" "KhPolQ_K13n_2648!" 13 0 -2 2 13.5277492584687
"7549" "KhPolQ_K13n_2649" 13 0 -4 4 47.6130234284697
"7550" "KhPolQ_K13n_2649!" 13 0 4 -4 47.6130234284697
"7551" "KhPolQ_K13n_2650" 13 0 0 0 22.6495033058122
"7552" "KhPolQ_K13n_2650!" 13 0 0 0 22.6495033058122
"7553" "KhPolQ_K13n_2651" 13 0 -2 0 22.7376340018041
"7554" "KhPolQ_K13n_2651!" 13 0 2 0 22.7376340018041
"7555" "KhPolQ_K13n_2652" 13 0 0 0 41.7971290880127
"7556" "KhPolQ_K13n_2652!" 13 0 0 0 41.7971290880127
"7557" "KhPolQ_K13n_2653" 13 0 0 0 57.5586657246326
"7558" "KhPolQ_K13n_2653!" 13 0 0 0 57.5586657246326
"7559" "KhPolQ_K13n_2654" 13 0 2 -2 47.3180726572839
"7560" "KhPolQ_K13n_2654!" 13 0 -2 2 47.3180726572839
"7561" "KhPolQ_K13n_2655" 13 0 0 0 56.1693866799345
"7562" "KhPolQ_K13n_2655!" 13 0 0 0 56.1693866799345
"7563" "KhPolQ_K13n_2656" 13 0 0 0 10.1488915650922
"7564" "KhPolQ_K13n_2656!" 13 0 0 0 10.1488915650922
"7565" "KhPolQ_K13n_2657" 13 0 -4 4 27.9463772249642
"7566" "KhPolQ_K13n_2657!" 13 0 4 -4 27.9463772249642
"7567" "KhPolQ_K13n_2658" 13 0 2 -2 58.1291665173345
"7568" "KhPolQ_K13n_2658!" 13 0 -2 2 58.1291665173345
"7569" "KhPolQ_K13n_2659" 13 0 0 0 74.4916102658548
"7570" "KhPolQ_K13n_2659!" 13 0 0 0 74.4916102658548
"7571" "KhPolQ_K13n_2660" 13 0 -2 2 12.4498995979887
"7572" "KhPolQ_K13n_2660!" 13 0 2 -2 12.4498995979887
"7573" "KhPolQ_K13n_2661" 13 0 0 0 29.7825452236709
"7574" "KhPolQ_K13n_2661!" 13 0 0 0 29.7825452236709
"7575" "KhPolQ_K13n_2662" 13 0 -2 2 29.2745623366089
"7576" "KhPolQ_K13n_2662!" 13 0 2 -2 29.2745623366089
"7577" "KhPolQ_K13n_2663" 13 0 -2 2 58.36951259005
"7578" "KhPolQ_K13n_2663!" 13 0 2 -2 58.36951259005
"7579" "KhPolQ_K13n_2664" 13 0 0 0 57.5586657246326
"7580" "KhPolQ_K13n_2664!" 13 0 0 0 57.5586657246326
"7581" "KhPolQ_K13n_2665" 13 0 -4 4 36.0138862107382
"7582" "KhPolQ_K13n_2665!" 13 0 4 -4 36.0138862107382
"7583" "KhPolQ_K13n_2666" 13 0 -4 4 40.4351332383115
"7584" "KhPolQ_K13n_2666!" 13 0 4 -4 40.4351332383115
"7585" "KhPolQ_K13n_2667" 13 0 -2 2 46.7653718043597
"7586" "KhPolQ_K13n_2667!" 13 0 2 -2 46.7653718043597
"7587" "KhPolQ_K13n_2668" 13 0 0 0 41.9404339510215
"7588" "KhPolQ_K13n_2668!" 13 0 0 0 41.9404339510215
"7589" "KhPolQ_K13n_2669" 13 0 -2 2 83.2766473868875
"7590" "KhPolQ_K13n_2669!" 13 0 2 -2 83.2766473868875
"7591" "KhPolQ_K13n_2670" 13 0 -2 2 46.7011777153425
"7592" "KhPolQ_K13n_2670!" 13 0 2 -2 46.7011777153425
"7593" "KhPolQ_K13n_2671" 13 0 0 0 23.388031127053
"7594" "KhPolQ_K13n_2671!" 13 0 0 0 23.388031127053
"7595" "KhPolQ_K13n_2672" 13 0 -4 4 84.0773453434396
"7596" "KhPolQ_K13n_2672!" 13 0 4 -4 84.0773453434396
"7597" "KhPolQ_K13n_2673" 13 0 -4 4 32.4807635378234
"7598" "KhPolQ_K13n_2673!" 13 0 4 -4 32.4807635378234
"7599" "KhPolQ_K13n_2674" 13 0 -4 4 74.1687265631546
"7600" "KhPolQ_K13n_2674!" 13 0 4 -4 74.1687265631546
"7601" "KhPolQ_K13n_2675" 13 0 -2 2 46.7653718043597
"7602" "KhPolQ_K13n_2675!" 13 0 2 -2 46.7653718043597
"7603" "KhPolQ_K13n_2676" 13 0 -2 2 39.560080889705
"7604" "KhPolQ_K13n_2676!" 13 0 2 -2 39.560080889705
"7605" "KhPolQ_K13n_2677" 13 0 -4 4 55.7404700374871
"7606" "KhPolQ_K13n_2677!" 13 0 4 -4 55.7404700374871
"7607" "KhPolQ_K13n_2678" 13 0 -4 4 48.3011387029333
"7608" "KhPolQ_K13n_2678!" 13 0 4 -4 48.3011387029333
"7609" "KhPolQ_K13n_2679" 13 0 0 0 44.8664685483491
"7610" "KhPolQ_K13n_2679!" 13 0 0 0 44.8664685483491
"7611" "KhPolQ_K13n_2680" 13 0 0 0 55.5427763079953
"7612" "KhPolQ_K13n_2680!" 13 0 0 0 55.5427763079953
"7613" "KhPolQ_K13n_2681" 13 0 2 -2 11.4455231422596
"7614" "KhPolQ_K13n_2681!" 13 0 -2 2 11.4455231422596
"7615" "KhPolQ_K13n_2682" 13 0 2 -2 54.9818151755651
"7616" "KhPolQ_K13n_2682!" 13 0 -2 2 54.9818151755651
"7617" "KhPolQ_K13n_2683" 13 0 -2 0 10.2469507659596
"7618" "KhPolQ_K13n_2683!" 13 0 2 0 10.2469507659596
"7619" "KhPolQ_K13n_2684" 13 0 -2 2 38.1706693679846
"7620" "KhPolQ_K13n_2684!" 13 0 2 -2 38.1706693679846
"7621" "KhPolQ_K13n_2685" 13 0 2 -4 12.369316876853
"7622" "KhPolQ_K13n_2685!" 13 0 -2 4 12.369316876853
"7623" "KhPolQ_K13n_2686" 13 0 0 0 59.1185250154298
"7624" "KhPolQ_K13n_2686!" 13 0 0 0 59.1185250154298
"7625" "KhPolQ_K13n_2687" 13 0 2 -2 38.4317577011513
"7626" "KhPolQ_K13n_2687!" 13 0 -2 2 38.4317577011513
"7627" "KhPolQ_K13n_2688" 13 0 0 0 43.3243580448689
"7628" "KhPolQ_K13n_2688!" 13 0 0 0 43.3243580448689
"7629" "KhPolQ_K13n_2689" 13 0 0 0 40.6078810084939
"7630" "KhPolQ_K13n_2689!" 13 0 0 0 40.6078810084939
"7631" "KhPolQ_K13n_2690" 13 0 2 -2 72.145685941711
"7632" "KhPolQ_K13n_2690!" 13 0 -2 2 72.145685941711
"7633" "KhPolQ_K13n_2691" 13 0 -4 4 65.4293512118224
"7634" "KhPolQ_K13n_2691!" 13 0 4 -4 65.4293512118224
"7635" "KhPolQ_K13n_2692" 13 0 -2 2 29.2745623366089
"7636" "KhPolQ_K13n_2692!" 13 0 2 -2 29.2745623366089
"7637" "KhPolQ_K13n_2693" 13 0 -2 2 49.6487663492256
"7638" "KhPolQ_K13n_2693!" 13 0 2 -2 49.6487663492256
"7639" "KhPolQ_K13n_2694" 13 0 -2 2 51.2152321092075
"7640" "KhPolQ_K13n_2694!" 13 0 2 -2 51.2152321092075
"7641" "KhPolQ_K13n_2695" 13 0 2 -2 17.9164728671689
"7642" "KhPolQ_K13n_2695!" 13 0 -2 2 17.9164728671689
"7643" "KhPolQ_K13n_2696" 13 0 0 0 51.526692111953
"7644" "KhPolQ_K13n_2696!" 13 0 0 0 51.526692111953
"7645" "KhPolQ_K13n_2697" 13 0 4 -4 62.8092349897688
"7646" "KhPolQ_K13n_2697!" 13 0 -4 4 62.8092349897688
"7647" "KhPolQ_K13n_2698" 13 0 4 -4 10.816653826392
"7648" "KhPolQ_K13n_2698!" 13 0 -4 4 10.816653826392
"7649" "KhPolQ_K13n_2699" 13 0 4 -4 31.288975694324
"7650" "KhPolQ_K13n_2699!" 13 0 -4 4 31.288975694324
